4
# effect id	name	image	descid	quality	attributes	default action
1706	Personal Thundercloud	darkcloud.gif	38087b32388ab25e001affe4ac8a58ad	neutral	nopvp	cast 1 Thundercloud
1707	Thunderheart	heart.gif	59949cfa29b24da7deb3263fcb13f3ff	good	none	cast 1 Thunderheart
1708	The Rain In Loathing	familiar31.gif	eb50ee5fd73a5559e2e61d1be631bfb5	neutral	nopvp	cast 1 Rainy Day
1709	Fishy Whiskers	whiskers.gif	b988d20865c79359b694cebdb9dbddea	neutral	none	use 1 catfish whiskers
1710	Charged Hair	buttrock.gif	1f9fa9cc51c619fbe3b727354901deaf	good	nohookah	cast 1 Clean-Hair Lightning
1711	Stormswaddled	blanket.gif	60035aed18ced555a91077d3c205e378	good	nohookah	cast 1 Sheet Lightning
1712	Hollow Inside	hole.gif	8ed0a91226b1b94fc569d369a6d0c8a9	neutral	none	use 1 candy cigarette
1713	The Grass...  Is Blue...	smokinggrass.gif	1de4e6dde568470adbb80603f210da5d	good	none	use 1 blue grass
1714	Unbarking Dogs	tube.gif	fc364122b4ff3b7a2d5de7f61613ce83	good	nohookah	use 1 dog ointment
1715	Superheroic	comicbook.gif	ce788923d4926d7e0d9eb5c79df5e903	good	none	use 1 confiscated comic book
1716	OMG WTF	padl.gif	6d42437200f71df22ea77ea830e7c082	good	none	use 1 confiscated cell phone
1717	Notably Lovely	foldednote.gif	c6194ce592a473418b13b3098112199c	good	none	use 1 confiscated love note
1718	Dark Orchestral Song	cassette.gif	aaf48c4b2d3d5ad7919ecc233b0420d8	good	nohookah	# use portable cassette player in combat (sometimes)
1719	Pet Shop Song	cassette.gif	1aca058f4570296f2956ed1f74ba67d2	good	nohookah	# use portable cassette player in combat (sometimes)
1720	Dangerous Zone Song	cassette.gif	7719d011fa16b392a8a60998c695d3be	good	nohookah	# use portable cassette player in combat (sometimes)
1721	Flashy Dance Song	cassette.gif	6eaef570081a5e69110c8a95f7d51921	good	nohookah	# use portable cassette player in combat (sometimes)
1722	You're Rubber	rubbernub.gif	605249e881329b2edd554f74b0258ea8	good	none	use 1 rubber nubbin
1723	Fizzier Than Light	bubbles.gif	74482efec742b4f5cf5280c2f121fa32	good	none	use 1 candy UFOs
1724	Rain Dancin'	blooddrops.gif	eb5fab54becaa51c9ef83888338b867f	good	none	cast 1 Rain Dance
1725	Wet and Greedy	moonshine.gif	66d204df3c7e4f511c518262e24b51f4	good	none	use 1 goblin water
1726	Ancient Protected	soda.gif	8789f23c0ef71fb191a84057e3cd33e2	good	none	use 1 Ancient Protector Soda
1727	Cold as Ice	jewel.gif	37e4790415fb2f82600f8ae65accba49	good	none	use 1 liquid ice
1728	Worth Your Salt	disease.gif	93ec9ad97429d482ea09ab9e70dee564	good	none	use 1 salt wages
1729	The Smeezingtons	scroll1.gif	b055ede79c8cedd21b4d88b17b57b68e	good	none	use 1 Bruno's blessing of Mars
1730	Minerva's Zen	scroll1.gif	df7f136eff0f29a30e13a4fc41eb5626	good	none	use 1 Dennis's blessing of Minerva
1731	Smoking like a Bandit	scroll1.gif	5727f081eb21db7243c064aa1c1c3f6b	good	none	use 1 Burt's blessing of Bacchus
1732	You're High as a Crow, Marty	scroll1.gif	514949116353a61c2a745cc786bf1bcc	good	none	use 1 Freddie's blessing of Mercury
1733	Sugar-Frosted Pet Guts	owlstix.gif	1c04130264df7bc369a1a7b22909f202	good	nohookah	eat 1 Strix stix
1734	Sour Grapes	wine.gif	ee7041423e7f89bddf2f5390f7eb8573	good	nohookah	drink 1 non-aged vinegar
1735	You Liver	liver.gif	ac35fa6f2c21412f62cf3b90404c9aaa	good	none	use 1 They liver
1736	Hypercubed	residencecube.gif	1b6427748401e09a2239f78d7c5c0e17	good	none	# rollover effect from Residence-Cube
1737	Mr. Skullhead's Birthday Happiness	cake1.gif	8e723a942e1ae593e644c1002966410f	neutral	none	drink 1 En Una Fila Tequila
1738	Fruited	applesticker.gif	88bcc4e2a57b62eb06276c7787e93de2	good	none	eat 1 unidentifiable dried fruit
1739	Flattened	flatdough.gif	9044e8b7e34c704aeb4e2b1af0991973	bad	none	# being hit by one of Doctor Weirdeaux's creations with a gorilla head
1740	Konked on the Head	dizzy.gif	6e009256278e59090c0a990cee13a267	bad	none	# being hit by one of Doctor Weirdeaux's creations with a goat head
1741	Partially Paralyzed	sad.gif	df40b33aa14d6a1996faa5559f2556d5	bad	none	# being hit by one of Doctor Weirdeaux's creations with a pufferfish head
1742	Webbed	coccoon.gif	c2f80bd598467fe5d2ab51e14e4bbdab	bad	none	# Being hit by one of Doctor Weirdeaux's creations with a spider butt
1743	The Rich Get Richer	dollarsign.gif	6b48f33b74f9200d8a65b84f89ced3da	good	none	# rollover effect from Sasq™ watch
1744	Experimental Effect G-9	confused.gif	af64d06351a3097af52def8ec6a83d9b	good	none	use 1 experimental serum G-9
1745	Nutrient-Rich	broccoli.gif	d426c689609d01ecfbd7d9d8cccf5738	good	none	eat 1 limp broccoli
1746	Barfpits	monkeybarf.gif	7add7c6b6875638c5bb4ceaf0dbc5ae0	neutral	none	use 1 monkey barf
1747	Eyes All Black	blackeyes.gif	b1971176c8a3bcd9ff3e7b88d6846c0f	good	none	use 1 delicious candy
1748	You're Back...	firstaidkit.gif	eb006019a922544c05c403e29464fe68	neutral	none	# Lose combat with first-aid pouch equipped
1749	Heightened Senses	dna.gif	2bcd9432983aba16539226bd193f2acc	good	none	use 1 airborne mutagen
1750	Schroedinger's Butt	asshat.gif	179479f86f687fce3b8de1aaf9429689	neutral	none	use 1 experimental serum P-00
1751	Shawarma Initiative	shawarma.gif	e3780ecb37dbf0462293bb92942654d6	good	none	eat 1 initiative shawarma
1752	Jungle Juiced	wine.gif	34cb003ac84e2d8aa32ac27aa91c75ce	good	none	drink 1 Jungle Juice
1753	Zero Energy	cloaca.gif	bc409363cb38eef54839306cfba23688	good	nohookah	# use ice-cold Cloaca Zero in combat
1754	Shawarma Warm War	shawarma.gif	7c954153373d8abcbfb8600d1248df46	good	none	eat 1 warm war shawarma
1755	All Is Forgiven	beerbottle.gif	49cee48acdc1b38f0de40ecf4a182d75	good	none	drink 1 Amnesiac Ale
1756	Mercenary	beerbottle.gif	ac79c59919bc412eba844391b4641981	good	none	drink 1 Highest Bitter
1757	Manbait	manbait.gif	c2a7f182fc1dfcac86961b56153da97c	neutral	none	use 1 the most dangerous bait
1758	Empty Inside	owlstix.gif	0d5dba1c426229fd3d9450545244757e	good	none	eat 1 &quot;meat&quot; stick
1759	Intimidating Mien	intimidate.gif	db7184725b683decf1e4f9e03cdd4d97	good	none	cast 1 Intimidating Mien
1760	PERL of Great Price	perlneck.gif	a2898275d227b2ce969a9efb2b71a925	good	none	use 1 perl necklace
1761	Armored Innards	chocfibre.gif	c298ca0c994cb84580f5fdaad72a13e2	good	none	use 1 Fudge Fiber Armor Plating
1762	Ruby-ous	candycane.gif	c0d82589967944bc0103c5a6f5ee13f2	good	none	use 1 ruby on canes
1763	Petit Forbearance	fortran.gif	14960b4b03e57f90e0d3e3eaaebd2d2a	good	none	eat 1 petit fortran
1764	Updated	javacookie.gif	380dfcf8f0a3aaf32b63ec48b35827e0	good	none	eat 1 java cookie
1765	Cookie Backup	cookie.gif	054b73678da2ad536cbcebebb024f5fe	good	none	eat 1 cookie cookie
1766	Half-Blooded	moon3.gif	cdfa42736c8d286116cb695d98278a41	bad	none	# snojo debuff (sometimes)
1767	Half-Drained	lightning.gif	d08b92c0f0b06f462a27f043859a4cb0	bad	none	# snojo debuff (sometimes)
1768	Vented Spleen	liver.gif	1958208e342cd07f9f69ee796dfdd4ce	good	none	use 1 Bit O' Quail Spleen|cargo effect Vented Spleen
1769	BOOsted	bar_boo.gif	788f68b7dedc246980ebf120973b99c4	good	none	use 1 BOOterfinger
1770	Moon-Eyed	bar_moon.gif	b4b19e7da7326c315905e0fc5f4be4cf	good	none	use 1 Moonds
1771	Big Punkin'	bar_punk.gif	e8c3596738cfd36a2b988e8754ddae0d	good	none	use 1 Big Punk
1772	Took Eleven	11.gif	54b01b39a44c4d0fd5c63ef72e201da0	good	none	use 1 Take Eleven Bar
1773	Turkey-Friendly	fistturkey.gif	b39c8b9f985fc7e6383259f2582cd61a	good	none	drink 1 Friendly Turkey
1774	Turkey-Agitated	fistturkey.gif	f9510c347b1bbff712c9fcccd5e3b840	good	none	drink 1 Agitated Turkey
1775	Turkey-Ambitious	fistturkey.gif	bcf0e75e107b9dc2cd9e116cfe1b5f9c	good	none	drink 1 Ambitious Turkey
1776	So Much Holiday Fun!	holidaylog.gif	b79638377565e23ebf70c2c85c3963b8	neutral	none
1777	Bloody Grin	rocks.gif	4b4aaccd35a9896d9d6fecb38ee638e5	neutral	none	drink 1 whiskey in a broken glass
1778	Brainworm	woim.gif	99aa0ab114235cd01e094b52de50f4ff	neutral	none	drink 1 shot of mescal
1779	Herbal Pert	bugle.gif	f2bc42bc3dc3f0611b0c4155b4524b44	neutral	none	drink 1 glass of herbal tequila
1780	Loose Joints	robojoint.gif	11d7349a598103ec3f5f68cf7ed2c0f0	neutral	none	# use either 1 flask of mining oil, 1 flask of tainted mining oil (sometimes)
1781	Crimbonar	crimnugget.gif	33639ac47e3cea3194f71cb1fc729534	neutral	none	# use either 1 flask of mining oil, 1 flask of tainted mining oil (sometimes)
1782	Oily Legs	radipants.gif	4dec80c43bba56c6e43480d45c57c05f	neutral	none	# use either 1 flask of mining oil, 1 flask of tainted mining oil (sometimes)
1783	Juicy Boost	boostyjuice.gif	680e39240f4b80c5f388cbaf7f2479a9	good	nohookah,nopvp	use 1 Boosty Juice
1784	Fitter, Bitter	fitbit.gif	5cd04192b4b5bc76b1c5712a5ff1aaa6	good	nohookah	use 1 fitness wristband
1785	Watch Out!	smartwatch.gif	60670dea7d5048f40e1bd8a559d2c5e1	good	nohookah	use 1 smart watch
1786	Glasshole	googleglass.gif	865ac04c090e7c8b890b39c0bd53b558	good	nohookah	use 1 augmented-reality shades
1787	Batteries Included	crimbattery.gif	d3d098dbf31cd15cafa87fb43bdf0197	neutral	none	use 1 Crimbot battery
1788	Mathematically Precise	precision.gif	dac9eca56a9ca9b938de8c785259b704	good	none	cast 1 Mathematical Precision
1789	Ruthlessly Efficient	ruthless.gif	9d2da35321e91f4706bccc0cc8524d44	good	none	cast 1 Ruthless Efficiency
1790	Peaceful, Easy Feeling	rainstick.gif	a76e9fb8c669087668ce2f0c8db8620b	neutral	none	use 1 red and green rain stick
1791	Confidence!	happy.gif	c918329e6701fd1a3f9eb65ce072d0b2	good	nohookah	# use mirror in The Naughty Sorceress' Tower
1792	Alpine Mintiness	mintleaf.gif	877c29906128c5596df2f2240f1f68cc	good	none	drink 1 hot mint schnocolate
1793	Morninja	ninjammies.gif	c1e27e7a2d8e9fe8d5c2653ba0131f72	good	none	# rollover effect from ninjammies
1794	Wisdom of Thoth	thoth.gif	14c15d7bd15409d39a304e7563b09fe8	good	nohookah	cast 1 Wisdom of Thoth
1795	Prayer of Seshat	seshat.gif	4f33419678ca3e8cfdebda240494adaf	good	nohookah	cast 1 Prayer of Seshat
1796	Power of Heka	heka.gif	e9325e8e890f2a27335a564ff7a70837	good	nohookah	cast 1 Power of Heka
1797	Hide of Sobek	sobek.gif	6068d97b54748b2ad7a3952552d4d39b	good	nohookah	cast 1 Hide of Sobek
1798	Shelter of Shed	shed.gif	a05f18a04e4cbce8dbc7d3591201eba0	good	nohookah	cast 1 Shelter of Shed
1799	Bounty of Renenutet	renenutet.gif	3aff2266de86005e3c9cb455af836b7a	good	nohookah	cast 1 Bounty of Renenutet
1800	Purr of the Feline	blackcat.gif	a2ed9f5e059a87faca2e4888e0030414	neutral	none	cast 1 Purr of the Feline
1801	Blessing of Serqet	serqet.gif	e54f33048e615d4598bab444030df180	neutral	none	cast 1 Blessing of Serqet
1802	Spiritually Awake	springwater.gif	6d1cada66034e7018eae8cdaa8ba72bf	good	none	use 1 holy spring water
1803	Spiritually Aware	beerbottle.gif	34152bd6bbb2e9988f5d1c243404393c	good	nohookah	use 1 spirit beer
1804	Spiritually Awash	wine.gif	3972b793f9f5f2d7fe515ea3efe53082	good	nohookah	use 1 sacramental wine
1805	Invisible (20 Minutes Ago)	blank.gif	74a30d393bc0cb97c84c017240ebaf93	good	nohookah	use 1 invisible potion
1806	Chunky	sbar.gif	8c294284ce5ca674df9a5e1dfe822090	good	none	use 1 Spechunky bar
1807	Jawin'	nugglet.gif	20d6ecccced82b95ff16ec9ef70314dd	good	none	use 1 Shrubble Bubble
1808	Glo-Face	glopop.gif	bf01e3662c72b74e27b03e2eb95673a2	good	none	use 1 Glo-Pop|cargo effect Glo-Face
1809	Roly Poly	polyegg.gif	51cbc65fb96a2edf312be54db20f1aa2	good	none	use 1 polyeaster egg
1810	Red in Tooth	teeth.gif	1f43f3b95e7df0f23c6aded9b192f8ce	good	none	use 1 porcelain candy dish
1811	Influence of Sphere	cueball.gif	4dfa2fe0826855ffcb4930e145bd074f	good	none	use 1 sugar sphere
1812	Taunt of Horus	tal_h.gif	8b54838db1cda65ce182f4b36e537618	neutral	none	use 1 talisman of Horus
1813	Little Mouse Skull Buddy	mouseskull.gif	06cf6eac71000fa3297d0a514e73cf78	good	none	use 1 mouse skull
1814	Extra Backbone	bigspine.gif	7026c30f6df80fffdf3a48f78e24f8d9	good	none	use 1 really thick spine
1815	Almost Cool	brokeshades.gif	9331698654bc9026043261b61727791f	good	none	use 1 mostly-broken sunglasses
1816	Bread Burps	sodabread.gif	998142e54c1071ab1d4480208f019fbc	good	none	eat 1 loaf of soda bread
1817	Vital	coughsyrup.gif	9655060d265b52316d5cc7eafff3a5a8	good	none	use 1 Doc Galaktik's Vitality Serum
1818	Toxic Vengeance	dizzy.gif	6a88a4aa93f9e0dffd803c4c01464b6a	neutral	none	# after combat in The Toxic Teacups
1819	How to Scam Tourists	book2.gif	f51578e6c4ff07634d3a21699d5cd38b	good	none	use 1 How to Avoid Scams
1820	Stinkybeard	stinkbeard.gif	dced1d78f892945edf41daf254885166	good	none	use 1 beard incense
1821	Radiated and Grodiated	radiation.gif	1e66883b06b10801f4cc305734643848	good	none	drink 1 Lemonade-235
1822	Pajama Party	atpants.gif	aa4b43321ec247f1848c461c606b5432	good	nohookah	# rollover effect from ratskin pajama pants
1823	The Dinsey Way	dinsey1.gif	ca318881c5f144467c1f36ad22d57b02	good	none	eat 1 Dinsey food-cone
1824	The Dinsey Spirit	dinsey2.gif	47b77ff340e9478b1c8ef1d20a324c37	good	none	drink 1 Dinsey Whinskey
1825	The Dinsey Look	dinsey3.gif	f48e0507f2971de874b906e0356482d1	neutral	none	use 1 Dinsey face paint
1826	Song of the Southern Turtle	turtle.gif	13cc4b4a406672b3f6f30c4fbde974f5	good	nohookah	use 1 turtle voicebox
1827	Nasty, Nasty Breath	breath.gif	f1a32ff15752950db12b68f6a482ee46	good	none	use 1 nasty gum|cargo effect Nasty, Nasty Breath
1828	Rotten Memories	dinseybrain.gif	af58c92657da238027c76d6084ba8a7c	good	none	cast 1 Rotten Memories
1829	Force of Mayo Be With You	blankoutglob.gif	0156026f7efd2eed62873dd94bcbe203	good	nohookah	mayosoak
1830	Tropical Contact High	palmtree.gif	d06f1760057989a93364a6c92d993827	neutral	none	use 1 Kokomo Resort Pass
1831	Curse of Randomness	dice.gif	ebff503e89d748c3d54cf9ba1fd9d63c	neutral	none	use 1 powdered dice
1832	Pill Power	powerpill.gif	4a93d9928ab62c1801436fc9a633f833	good	none	use either 1 miniature power pill, 1 power pill
1833	Nigh-Invincible	pixelstar.gif	7077db973135b6c3b5aa1083723bbef1	good	none	use 1 pixel star
1834	Going Ape	pixelbanana.gif	d74c67715fbce3f871e556c62ff2264c	good	none	eat 1 pixel banana
1835	Analog Drunk	pixelbeer.gif	ef22205adcc0399c1a9ea0be0fdec0e4	good	none	drink 1 pixel beer
1836	Sludgesick	sludgesicle.gif	22c787e5659a38d39eb052a6b2976226	good	none	use 1 sludgesicle|cargo effect Sludgesick
1837	&Uuml;berraschthexengebr&uuml;hten	fancybrew.gif	dbafe534e6cca5803ab3615b6c389f2f	neutral	none	use 1 &Uuml;berraschthexengebr&auml;u
1838	Pigulated	swisspig.gif	3414a618756ec56a0dd74eb6d45d09ed	neutral	none	use 1 piggy tattoo
1839	Waterborne	baggie.gif	2a9b59827d3bfaba86f5ea0b706daacd	neutral	none	use 1 baggie of regular-sized tardigrades
1840	Xiblaxian Sympathizer	transmission.gif	92ecfd67a1a91dbdf3839ecf3bcbc2b1	neutral	none	use 1 little red .epub file
1841	CONSUME	fishgum.gif	24bd3f6410ac071284107569def391dd	neutral	none	use 1 BUBBLE GUM
1842	Kung-Furious	bigglasses.gif	e1ce7628fd5457ef3e278980e1508e79	neutral	none	use 1 hustler shades
1843	SNAPPED INTO IT	owlstix.gif	6c43698a2667444862176a333c5000f2	neutral	none	use 1 spicy jerky stick
1844	Rented Costume	dollhouse.gif	69bb16a3f36f95664b504e5d1cf3477a	neutral	none	use 1 costume rental shop
1845	Built Body	strboost.gif	a1f01892662b396524988933365d7871	neutral	none	use 1 muscle oil
1846	No Accounting for... Barbarians	blankout.gif	3aa9e79503ab85e8fde70b9b7dc20c21	neutral	none	use 1 bottle of Red-Out
1847	Ennerderated	chestershades.gif	473394a51b5786b5e4ae9ab72d0c5267	neutral	none	use 1 pickpocket protector
1848	Catstermind	bkitten.gif	ee1eeda50ea60e84703070f2a34f26ef	neutral	none	use 1 sinister-looking cat
1849	A Lovely Day for a Beatnik	cornholder.gif	ca42fd32fb43e66cdca9a62ff5e41b85	neutral	none	use 1 jazzy cigarette holder
1850	Smoothly Criminal...ing	glove.gif	38c9c2f4a9fb279b0ec33445d816bf99	neutral	none	use 1 one glove
1851	Connering the Seanman	redglove.gif	1a2c7d5a5835f2761ad47dfbd0b7ae0c	neutral	none	use 1 leather glove
1852	Literally On Fire	fire.gif	be82adfd36a391e20f7a3886400e066d	neutral	none	use 1 handful of fire
1853	Lookin' at Some Burning Cereal	potpourri.gif	c8a591ae99f29f1e82952405ecd5cc06	neutral	none	use 1 Cracklin' Oat Bran
1854	Looking at Fire	bic.gif	abc2ca3793ce96c9a889e47a336556e3	neutral	none	use 1 disposable lighter
1855	The Perfect Snowman Disguise	luckycap.gif	f503ed0c8c2eff7c286d9fd6d3c0164c	neutral	none	use 1 coal contact lenses
1856	Magreame Headache	snowcone.gif	ae1f17768d9248c6ddef47aa26f30761	neutral	none	use 1 conjured ice cream
1857	Icebergled	scarf.gif	1e88e749e4aa1772c602041eae3959a0	neutral	none	use 1 Iceberglar scarf
1858	Mrs. Frozen	spraycan.gif	93e84971b6ad6e5a754970d7eb476ad5	neutral	none	use 1 icy hairspray
1859	Cheezardly	book4.gif	c5c0d106de8a6faa3e63cf291c9b4e5f	neutral	none	use 1 smellbook
1860	Wearing Assassin Robes	knife.gif	31a0ef8a27afb34010a0ba33366d5f41	neutral	none	use 1 assassin's cheese knife
1861	Odoriffic	ironhelmet.gif	078176779d9e363d748c87a6f9b638c5	neutral	none	use 1 filthy armor
1862	When the Plague Hits Your Eye	pie.gif	16d50a2cee96e1ce2ecf8389527beb0b	neutral	none	use 1 plague pie
1863	Batwards Masking	batwing.gif	40cd6d408ff8ab6c5ff06478eaad799d	neutral	none	use 1 batarang
1864	Big Square Head	bolts.gif	9db9bc6115bc77d269319da1fb43c425	neutral	none	use 1 spare neck bolts
1865	Grease Trappings	chocbox.gif	887b1e7c54bdf247191cd8603f9eccc2	neutral	none	use 1 grease trap
1866	Shahamaniacal	ham.gif	a746df37e57910459d9b9da5e3f94fcd	neutral	none	use 1 shamanic ham
1867	Porkpocketed	jarl_bagel.gif	4e63e78979b385d44deeea15a3088f02	neutral	none	use 1 porkpocket
1868	Leonarded	obsglasses.gif	81f23a6fa012dff79ae823dbf301a0aa	neutral	none	use 1 Leonard's glasses
1869	Wearing a Guard's Hat	walkietalkie.gif	8b2ef75057d8f1b7703c73799473eb64	neutral	none	use 1 warehouse walkie-talkie
1870	Janitoriffic	mop.gif	4605a47559bc4f8571d0438ae4906009	neutral	none	use 1 janitor's mop
1871	Disguised as a Warehouse Clerk	obsglasses.gif	324b84b76ac914e711eb297ec0532032	neutral	none	use 1 warehouse clerk's glasses
1872	Hip to the Jive	wine2.gif	f92100cb0ebcbc49987a28811e0a31c4	neutral	none	use 1 baloney rotgut
1873	All Dolled Up	carton.gif	ce6f352fe28b5988f03242a63e91fed5	neutral	none	use 1 carton of gaspers
1874	Shiny Happy Gladiator	balm.gif	ed728c61d95e4acda43f5ddee6b0244c	neutral	none	use 1 bronze polish
1875	The Saddest Helmet	pitchfork2.gif	37454fe7752e736be6e7be8ff6d26f94	neutral	none	use 1 crident
1876	Radiarius	mohawk.gif	77a44dd2804a55b10d4a47c709771e0b	neutral	none	use 1 totally sweet mohawk helmet
1877	Shiny and Chrome	spraycan.gif	fba9be44b59a0d9ecd12e67a82d1c447	neutral	none	use 1 spray chrome
1878	Monkeymask	monkeyhead.gif	edf84e22c3a6f8aa5b18efb04d19aeb1	neutral	none	use 1 filthy monkey head
1879	Dead Man's Handoff	mrcards.gif	ba158778fdf86b73669ebb12841c5d92	neutral	none	use 1 hand of cards
1880	Two Car Bar Rag	dishrag.gif	3f421e3dba812fab3d6ffeaf967a61fb	neutral	none	use 1 damp bar rag
1881	Tetched by an Angel	lore.gif	97182b89a299ebf38f5fc6d40db6e07d	neutral	none	use 1 lump of goofball ore
1882	Skeleton's Day Out	beancan.gif	36a2c2d736fb6f89680a3e2eeca17f10	neutral	none	use 1 skeleton beans
1883	They Called You Mad at the University	labcoat.gif	1a23b6b4c30d9bc887c49c8cee39bb80	neutral	none	use 1 grimy lab coat
1884	9/10ths of the Law	music.gif	96c969d7ca09da4fd736490e1b4c69db	neutral	none	use 1 creepy nursery rhyme
1885	Cyber-Robo-Steam-Whatever Costume	puzzlebox.gif	6ef9c8c3e25c18ca203e373f4f090383	neutral	none	use 1 iron torso box
1886	Ramboner	ww_headband.gif	3f8753eadffaee7b3b2d14cb31bc41ad	neutral	none	use 1 mercenary headband
1887	Does Whatever a Person Can	ep_mojo.gif	d2f8e08e659b1ed8b950cd5b9e26984c	neutral	none	use 1 radioactive spider venom
1888	The Visible Adventurer	handmirror.gif	a38d91d52ace7992b899402e9704d86d	neutral	none	use 1 x-ray mirror
1889	Cavemanipulated	lmask.gif	bd32e5c35f0cd3756b777c8ca912e635	neutral	none	use 1 wrestling mask
1890	Your Head is That of a Hawk	potion9.gif	ad3dbfcf61c9abdb9ffbd4a280c9cfc5	neutral	none	use 1 hawkface potion
1891	Kid Dracularp	wtbcloak.gif	929325eda5bf75e11fe64e50a48677f5	neutral	none	use 1 child-sized dracula cloak
1892	Devil Woman (or Man)	demonhat.gif	d4c280581869b5abab5182060829e071	neutral	none	use 1 devil-summoning hat
1893	Shopkeeperrific	goatbeard.gif	799ed1d6d3748910d8c74a5c4c1c0781	neutral	none	use 1 shopkeeper beard
1894	Autopsy-turvy	toolbox.gif	eb431a5c27ce1c1effcb3ea2ed253b80	neutral	none	use 1 alien autoautopsy kit
1895	Skeleton in a Fruit Hat	strawhat.gif	ffe80ddb77e73860ffc60b7f8512666e	neutral	none	use 1 novelty fruit hat
1896	Skinvisible	balm.gif	baf85f48264348f7f0eed45f3d5c79d5	neutral	none	use 1 invisibility cream
1897	Stubblebum	disease.gif	6b5cddbfc160a3a5b7a75d2bebf5b02c	neutral	none	use 1 handful of stubble
1898	Slurpee-O'ed	sodacup.gif	519e3c78d387a2dbab36a74b4ad3586a	neutral	none	use 1 garbage juice slurpee
1899	Pediplunger	plunger.gif	e376b027c5a8f79416a180fd4a60016d	neutral	none	use 1 plunge-leg
1900	Godfather of Soul Patch	eyepatch.gif	fe5acbb2937c19da295d93629129c409	neutral	none	use 1 funky eyepatch
1901	Beyond the Pail	pail.gif	cc815aba3a57de4287c3efa62f8f73ba	neutral	none	use 1 bucket of fish juice
1902	Why is the Shampoo Always Gone?	hippywig.gif	e9f648f5b0dbd0209f165f6022fb66de	neutral	none	use 1 flashy pirate dreadlocks
1903	Bubbles, Tiny Bubbles	baggie.gif	3349b32f3745deb6d410f3f0975ce4c6	neutral	none	use 1 captured boozles
1904	Whose Drinks Are These?	trayshield.gif	e32df723868cc0d371180fda52926c8e	neutral	none	use 1 drinks tray
